"ID","date","cg_dtype","credit_gap_data_type","credit","reference_area","HPIndex"
"63","DE","1985-07-01","A","Credit-to-GDP ratios (actual data)",108.8,"Germany",122.3054
"64","DE","1985-10-01","A","Credit-to-GDP ratios (actual data)",110.1,"Germany",122.0722
"65","DE","1986-01-01","A","Credit-to-GDP ratios (actual data)",108.8,"Germany",121.8835
"66","DE","1986-04-01","A","Credit-to-GDP ratios (actual data)",108.6,"Germany",122.8591
"67","DE","1986-07-01","A","Credit-to-GDP ratios (actual data)",107.8,"Germany",123.204
"68","DE","1986-10-01","A","Credit-to-GDP ratios (actual data)",107.7,"Germany",122.9643
"69","DE","1987-01-01","A","Credit-to-GDP ratios (actual data)",106.6,"Germany",121.5489
"70","DE","1987-04-01","A","Credit-to-GDP ratios (actual data)",106.4,"Germany",121.1345
"71","DE","1987-07-01","A","Credit-to-GDP ratios (actual data)",107.3,"Germany",121.1208
"72","DE","1987-10-01","A","Credit-to-GDP ratios (actual data)",107.8,"Germany",121.4562
"73","DE","1988-01-01","A","Credit-to-GDP ratios (actual data)",106.5,"Germany",121.0312
"74","DE","1988-04-01","A","Credit-to-GDP ratios (actual data)",106.9,"Germany",121.6228
"75","DE","1988-07-01","A","Credit-to-GDP ratios (actual data)",106.6,"Germany",122.3475
"76","DE","1988-10-01","A","Credit-to-GDP ratios (actual data)",107.3,"Germany",122.2302
"77","DE","1989-01-01","A","Credit-to-GDP ratios (actual data)",106.2,"Germany",121.3646
"78","DE","1989-04-01","A","Credit-to-GDP ratios (actual data)",106.6,"Germany",121.291
"79","DE","1989-07-01","A","Credit-to-GDP ratios (actual data)",106.6,"Germany",122.9756
"80","DE","1989-10-01","A","Credit-to-GDP ratios (actual data)",107.8,"Germany",124.1251
"81","DE","1990-01-01","A","Credit-to-GDP ratios (actual data)",107.7,"Germany",126.0635
"82","DE","1990-04-01","A","Credit-to-GDP ratios (actual data)",106.2,"Germany",128.7874
"83","DE","1990-07-01","A","Credit-to-GDP ratios (actual data)",105.8,"Germany",129.9384
"84","DE","1990-10-01","A","Credit-to-GDP ratios (actual data)",106.3,"Germany",129.2671
