"credit","HPIndex","Credit_HPcycle","HPIndex_HPcycle","Credit_HPtrend","HPIndex_HPtrend"
"84",163.6,138.2744,1.0606833165576,2.24017008151057,162.539316683442,136.034229918489
"85",165.3,138.4299,0.329606537514409,0.0970717572850562,164.970393462486,138.332828242715
"86",165.6,139.1313,-1.80213316860166,-1.50152667324139,167.402133168602,140.632826673241
"87",165.1,139.7669,-4.73540473294936,-3.16878598621805,169.835404732949,142.935685986218
"88",167.8,141.4108,-4.46995075345712,-3.83112850362336,172.269950753457,145.241928503623
"89",171.6,143.6332,-3.1025542000953,-3.91689605619442,174.702554200095,147.550096056194
"90",173.5,146.6125,-3.62720432361325,-3.24383601935352,177.127204323613,149.856336019354
"91",179.8,149.2652,0.264048721614629,-2.88914770848793,179.535951278385,152.154347708488
"92",183.7,154.0581,1.78142178391623,-0.377703041472699,181.918578216084,154.435803041473
"93",187.2,155.1931,2.93496668116835,-1.49746821886542,184.265033318832,156.690568218865
"94",186.4,157.6194,-0.166378157366931,-1.28887337682216,186.566378157367,158.908273376822
"95",186.8,158.1782,-2.01550865660338,-2.89941273386258,188.815508656603,161.077612733863
"96",189.6,159.4759,-1.40521675510654,-3.71057496264569,191.005216755107,163.186474962646
"97",193.3,160.9037,0.17296530146873,-4.31723660287189,193.127034698531,165.220936602872
"98",194.6,164.4053,-0.571616472060921,-2.75945508488995,195.171616472061,167.16475508489
"99",196,164.4297,-1.1297241641919,-4.56928956617197,197.129724164192,168.998989566172
"100",200.7,167.9446,1.70823739687425,-2.75837454476169,198.991762603126,170.702974544762
"101",204.7,173.3542,3.95256946053875,1.10101128727584,200.747430539461,172.253188712724
"102",209.6,179.1034,7.21250562782974,5.47901322196616,202.38749437217,173.624386778034
"103",207.8,182.8323,3.89480914386235,8.04028841927997,203.905190856138,174.79201158072
"104",209.4,188.68,4.10173543773442,12.9450696559243,205.298264562266,175.734930344076
"105",211.2,187.9441,4.63310568282895,11.5070645283445,206.566894317171,176.437035471656
"106",209.1,189.2763,1.38617746788019,12.3859899644506,207.71382253212,176.890310035549
"107",208,187.1214,-0.744687309429182,10.0274709768224,208.744687309429,177.093929023178
"108",208.3,186.8737,-1.36599311233403,9.81889133431233,209.665993112334,177.054808665688
"109",210,182.567,-0.483778974500826,5.78086763641186,210.483778974501,176.786132363588
"110",208.5,181.1672,-2.70323018390073,4.85997967552878,211.203230183901,176.307220324471
"111",208.4,176.461,-3.42922966664589,0.819994201798036,211.829229666646,175.641005798202
"112",209.1,175.0462,-3.26497082998365,0.232740478057281,212.364970829984,174.813459521943
"113",212.4,172.1491,-0.41150381261954,-1.7019647292319,212.81150381262,173.851064729232
"114",212.4,169.9309,-0.767838146490418,-2.84955011640661,213.16783814649,172.780450116407
"115",213.1,166.9616,-0.3327261736503,-4.66558065184828,213.43272617365,171.627180651848
"116",215.2,164.7718,1.59555966268854,-5.64324033511555,213.604440337311,170.415040335116
"117",217.5,164.1822,3.81895487317212,-4.98269717785971,213.681045126828,169.16489717786
"118",215.6,162.9622,1.93839774365749,-4.9318921665225,213.661602256342,167.894092166522
"119",213.3,161.511,-0.247560286794091,-5.10585210180958,213.547560286794,166.61685210181
"120",213.6,161.347,0.258420722288744,-3.9973213518225,213.341579277711,165.344321351823
"121",214.2,159.9417,1.1538354365566,-4.14275312709923,213.046164563443,164.084453127099
"122",213.3,160.1496,0.636017008708922,-2.69310231233279,212.663982991291,162.842702312333
"123",211.2,159.1476,-0.998422555703082,-2.47433457151177,212.198422555703,161.621934571512
"124",211.7,158.9133,0.0467312382416152,-1.51003237967962,211.653268761758,160.42333237968
"125",212.5,158.215,1.46831689956128,-1.03153175277249,211.031683100439,159.246531752772
"126",210.8,157.8455,0.463143730250271,-0.244724936489304,210.33685626975,158.090224936489
"127",208.7,155.9868,-0.872896665759271,-0.965659469183466,209.572896665759,156.952459469183
"128",207.7,155.5456,-1.04420214936657,-0.285529936123088,208.744202149367,155.831129936123
"129",208.5,154.6418,0.645374978945179,-0.0817273854081091,207.854625021055,154.723527385408
"130",205.1,154.543,-1.80736495496379,0.916235591071741,206.907364954964,153.626764408928
"131",203.9,150.9251,-2.00602498459511,-1.61280251895751,205.906024984595,152.537902518958
"132",203.3,150.5558,-1.55307854035364,-0.898775875014127,204.853078540354,151.454575875014
"133",206.2,149.5916,2.45025471297123,-0.781810635042163,203.749745287029,150.373410635042
"134",203.2,149.644,0.603725784677844,0.353528777936316,202.596274215322,149.290471222064
"135",202.8,148.1475,1.40555427486885,-0.0538334274539115,201.394445725131,148.201333427454
"136",203.8,148.2559,3.65358245503151,1.15410600192574,200.146417544969,147.101793998074
"137",199.3,145.5123,0.444774125231295,-0.475316034893947,198.855225874769,145.987616034894
"138",195.9,145.7911,-1.62619040350073,0.9358160448665,197.526190403501,144.855283955134
"139",193.9,144.096,-2.26490880396171,0.395014896508505,196.164908803962,143.700985103491
"140",193.5,143.3202,-1.27596237994667,0.798708290305339,194.775962379947,142.521491709695
"141",196.3,141.9233,2.93748313275187,0.609477112219992,193.362516867248,141.31382288778
"142",193.6,141.4415,1.67305947482881,1.36600305553399,191.926940525171,140.075496944466
"143",189.7,139.7004,-0.773437539978827,0.895986890333811,190.473437539979,138.804413109666
"144",189.1,138.6295,0.0927422398941322,1.1301756347961,189.007257760106,137.499324365204
"145",187.5,137.318,-0.0331676355246113,1.15845631529111,187.533167635525,136.159543684709
"146",184.9,136.1901,-1.1559915801073,1.40500959841732,186.055991580107,134.785090401583
"147",182.3,134.6917,-2.28053327795399,1.3149921155762,184.580533277954,133.376707884424
"148",182.1,133.4033,-1.01087391842723,1.46728236717011,183.110873918427,131.93601763283
"149",182.8,132.0653,1.15033064240934,1.59983698352931,181.649669357591,130.465463016471
"150",182.1,131.2198,1.90105634469093,2.25139554350448,180.198943655309,128.968404456496
"151",180.8,128.8322,2.03856017190133,1.38299772783167,178.761439828099,127.449202272168
"152",178.4,127.2382,1.05891094730885,1.3245760950322,177.341089052691,125.913623904968
"153",179.1,125.3229,3.15690339407438,0.95459883004746,175.943096605926,124.368301169953
"154",176.6,123.7921,2.0266704160168,0.971406257759494,174.573329583983,122.82069374224
"155",173.4,121.1955,0.160371852333574,-0.0833579212184576,173.239628147666,121.278857921218
"156",171.1,119.3445,-0.851099126787802,-0.406957135184238,171.951099126788,119.751457135184
"157",171,117.6417,0.283050416432507,-0.605402713734948,170.716949583567,118.247102713735
"158",168,116.0141,-1.54585464327142,-0.760051638258175,169.545854643271,116.774151638258
"159",165.4,113.9703,-3.04666633767583,-1.37028251344543,168.446666337676,115.340582513445
"160",163.8,112.2116,-3.62727053940499,-1.74229891171436,167.427270539405,113.953898911714
"161",164,110.326,-2.49364895462194,-2.29474797891163,166.493648954622,112.620747978912
"162",164.2,109.7487,-1.44951624540273,-1.59798792406414,165.649516245403,111.346687924064
"163",161.9,108.3588,-2.99702854322668,-1.77704273871195,164.897028543227,110.135842738712
"164",162.6,107.2963,-1.63743603191979,-1.69503767194259,164.23743603192,108.991337671943
"165",163,106.4341,-0.670115752468559,-1.48108732113186,163.670115752469,107.915187321132
"166",162.3,105.6829,-0.893421348339518,-1.22544688511066,163.19342134834,106.908346885111
"167",161.1,104.6338,-1.70528764065392,-1.33704588313408,162.805287640654,105.970845883134
"168",161.7,103.768,-0.803091062190142,-1.33394793015411,162.50309106219,105.101947930154
"169",161.7,103.8191,-0.583142240951351,-0.480980987445734,162.283142240951,104.300080987446
"170",160.9,104.1622,-1.24124987302681,0.599360701172391,162.141249873027,103.562839298828
"171",157.7,103.5103,-4.37285819060512,0.622783504998792,162.072858190605,102.887516495001
"172",158.3,103.1501,-3.77263564470431,0.878319192893628,162.072635644704,102.271780807106
"173",159.4,102.5543,-2.73251764997332,0.840610294026622,162.132517649973,101.713689705973
"174",158.9,102.3879,-3.34208172378305,1.17605038807179,162.242081723783,101.211849611928
"175",159.6,100.8809,-2.7891975599732,0.115507673269466,162.389197559973,100.765392326731
"176",160.2,99.1951,-2.35964605130609,-1.17908468363256,162.559646051306,100.374184683633
"177",164.4,98.911,1.66253515793095,-1.1271657081823,162.737464842069,100.038165708182
"178",166.2,98.19,3.29478320223258,-1.56653749800054,162.905216797767,99.7565374980005
"179",167.9,96.7052,4.85349613161987,-2.82259767214038,163.04650386838,99.5277976721404
"180",169.7,98.4322,6.55301275661238,-0.917264763718717,163.146987243388,99.3494647637187
"181",170.8,98.0852,7.60463845264748,-1.1320931823073,163.195361547353,99.2172931823073
"182",168.9,99.451,5.71558296218958,0.324535952999344,163.18441703781,99.1264640470007
"183",167,99.5475,3.88830312867033,0.476049081345709,163.11169687133,99.0714509186543
"184",164.6,100.6759,1.62168355616991,1.6289698069056,162.97831644383,99.0469301930944
"185",163,100.3299,0.212178659313111,1.28202420317702,162.787821340687,99.047875796823
"186",162,100.8138,-0.544770699497954,1.74352023752868,162.544770699498,99.0702797624713
"187",161.9,100.1334,-0.35385626952319,1.02246461220228,162.253856269523,99.1109353877977
"188",162.7,100.7678,0.78057068166465,1.60007432929107,161.919429318335,99.1677256707089
"189",163,99.6445,1.45438004666139,0.405327350505663,161.545619953339,99.2391726494943
"190",161.9,99.9944,0.7629538613867,0.669601591100857,161.137046138613,99.3247984088991
"191",158.8,98.8575,-1.89923482576889,-0.566878363262596,160.699234825769,99.4243783632626
"192",159.8,99.72,-0.438189812578232,0.181893572081604,160.238189812578,99.5381064279184
"193",161,99.4551,1.24127212495195,-0.210722219223189,159.758727875048,99.6658222192232
"194",161.1,100.1971,1.8346080794478,0.389620962983822,159.265391920552,99.8074790370162
"195",159.7,100.8409,0.936499348457349,0.878001520250446,158.763500651543,99.9628984797496
"196",159.4,101.3057,1.14048059947899,1.17355434102262,158.259519400521,100.132145658977
"197",159.4,100.8131,1.6395011879183,0.497265562796145,157.760498812082,100.315834437204
"198",158.3,101.7371,1.0257976688062,1.22178785160365,157.274202331194,100.515312148396
"199",156.6,98.8267,-0.209418091068858,-1.90553691749896,156.809418091069,100.732236917499
"200",156.9,99.069,0.524424651538635,-1.90003048686302,156.375575348461,100.969030486863
"201",157.5,98.8562,1.51802752618105,-2.37072363826647,155.981972473819,101.226923638266
"202",156.1,101.8079,0.461764397003539,0.301940365567083,155.638235602996,101.505959634433
"203",153.5,100.729,-1.85493963905252,-1.07570003581208,155.354939639053,101.804700035812
"204",152.8,101.7951,-2.34294808779396,-0.326795115582115,155.142948087794,102.121895115582
"205",153.1,100.552,-1.9119651177532,-1.90362283439885,155.011965117753,102.455622834399
"206",152.7,103.4215,-2.27023055490776,0.617743094029133,154.970230554908,102.803756905971
"207",152.9,104.1009,-2.12478924703654,0.937918720264803,155.024789247037,103.162981279735
"208",154,104.0876,-1.18126714782179,0.557234005437307,155.181267147822,103.530365994563
"209",155.5,102.7801,0.0560377823338953,-1.12346728852434,155.443962217666,103.903567288524
"210",156,107.0964,0.183565874995106,2.81581032905543,155.816434125005,104.280589670945
"211",155.3,105.7634,-1.00227756188751,1.10466451590757,156.302277561888,104.658735484092
"212",155.3,105.9879,-1.60520194903497,0.950833048307341,156.905201949035,105.037066951693
"213",155.8,104.0423,-1.82829028369229,-1.37303671279242,157.628290283692,105.415336712792
"214",155.2,107.3534,-3.27362231188639,1.55950832290591,158.473622311886,105.793891677094
"215",155.8,107.06,-3.64213509821669,0.88777939364547,159.442135098217,106.172220606355
"216",157.3,106.6895,-3.23271969333794,0.13871304496756,160.532719693338,106.550786955032
"217",159.2,105.733,-2.54199081346824,-1.19760903970751,161.741990813468,106.930609039708
"218",160,109.5032,-3.06454272501753,2.19040812738742,163.064542725018,107.312791872613
"219",160.6,108.3303,-3.89338095013734,0.632608039669338,164.493380950137,107.697691960331
"220",161.7,107.6618,-4.31959567177596,-0.425234814524342,166.019595671776,108.087034814524
"221",163.4,106.2136,-4.23184370978785,-2.26934132688106,167.631843709788,108.482941326881
"222",165.1,108.3035,-4.21608213673268,-0.583766617329134,169.316082136733,108.887266617329
"223",176.7,107.4278,5.64437687714855,-1.87264746746761,171.055623122851,109.300447467468
"224",180,107.4995,7.16885621295028,-2.2230558047597,172.83114378705,109.72255580476
"225",182.3,108.8926,7.67315101621877,-1.25989315200141,174.626848983781,110.152493152001
"226",183.1,112.523,6.6685758973671,1.93522837788918,176.431424102633,110.587771622111
"227",182,114.3304,3.76164974742331,3.30528410521401,178.238350252577,111.025115894786
