"credit","HPIndex","Credit_HPcycle","HPIndex_HPcycle","Credit_HPtrend","HPIndex_HPtrend"
"53",101.6,75.6543,-1.3699863966297,-2.38382210474175,463.474339911068,435.001250038022
"54",102.4,75.7203,-1.17178523138785,-2.34925919277127,464.060456491929,435.053888022612
"55",102.8,75.8634,-1.41646417079051,-2.28424228599124,464.694999472897,435.177677752047
"56",103.4,76.1395,-1.51745344979526,-2.12072921285771,465.377949657228,435.377447621083
"57",103.1,76.258,-2.53846345577859,-2.24436557136591,466.10840255807,435.656598373045
"58",104.3,76.3848,-2.15736907949196,-2.43883294558909,466.884505280165,436.017205295504
"59",104.8,76.489,-2.49744119990008,-2.74524698315106,467.702818388594,436.459940947543
"60",106.5,76.6139,-1.74405557781821,-3.1061013751323,468.558554092766,436.98395361766
"61",107.4,77.0996,-1.78934549386164,-3.0768665661461,469.445363701338,437.586675814984
"62",109.1,77.4461,-1.12931920432876,-3.30537768256428,470.355808488231,438.263598735288
"63",110.3,77.9601,-0.960938760487705,-3.3885747979756,471.281331386433,439.008290532738
"64",113,78.7503,0.52611236680446,-3.18404477822044,472.21266950443,439.81225350045
"65",113.1,80.0794,-0.312721051772047,-2.36300782515182,473.13995936398,440.664872072292
"66",114.8,81.8735,0.265482081474455,-1.03600333645441,474.053666307072,441.553540654145
"67",116.7,83.1403,1.01659370421184,-0.41122255305774,474.944060225039,442.464176771998
"68",119.2,84.4355,2.27869852761197,0.216742478392978,475.801576935513,443.382050449757
"69",119.2,85.689,1.46298783593359,0.780271566747837,476.617287627191,444.29217469723
"70",120.8,86.576,2.02994087471977,0.922566101762812,477.383687675352,445.179697988275
"71",121.7,87.4278,2.06171317667934,1.05107452238664,478.094186822669,446.030256466481
"72",122.2,88.433,1.82244114888499,1.39445743582554,478.743463524865,446.830062879247
"73",122.4,89.3962,1.401952199427,1.74183067277198,479.327484808396,447.565986895552
"74",123.4,90.4057,1.69975442169166,2.20496213050143,479.843356725437,448.22576972027
"75",123.7,91.7448,1.49686639155546,3.10283975547683,480.289061548289,448.798241202446
"76",124.4,93.0711,1.68657413474393,4.06276242641181,480.663643895764,449.273609292458
"77",123.9,94.0585,0.980394935339102,4.7476716966754,480.96708392817,449.644021215529
"78",124.5,93.8727,1.23015567582547,4.28979748843776,481.200415914651,449.9041634234
"79",124.2,94.3693,0.824030078756621,4.66989117679888,481.365286871181,450.051689662621
"80",124.7,94.7967,1.1269726075627,5.08652504967559,481.464112661036,450.086934803175
"81",125,94.1952,1.33154956394076,4.52377008997566,481.499824166289,450.013152397028
"82",125,93.4542,1.35531710333661,3.91037259688334,481.476056626894,449.836775074302
"83",124.7,91.586,1.19380776731971,2.16077933568852,481.397277501279,449.567062821427
